epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,846.246,0.60573,0.54965,0.84576,0.95458,0.94884,0.97467,0.86471,0.57379,0.8357,0.87626,0.0007426,0.0007426,0.0007426
28,876.203,0.59735,0.5501,0.84103,0.84672,0.97006,0.97593,0.87234,0.5598,0.78153,0.87319,0.0007327,0.0007327,0.0007327
29,906.154,0.59217,0.56231,0.84695,0.8289,0.96478,0.97596,0.8654,0.58857,0.82987,0.8872,0.0007228,0.0007228,0.0007228
30,936.026,0.60767,0.54976,0.84231,0.7995,0.93396,0.97748,0.87722,0.55038,0.85616,0.87967,0.0007129,0.0007129,0.0007129
31,965.845,0.60247,0.52567,0.84143,0.86571,0.94343,0.97888,0.85773,0.54486,0.82096,0.87102,0.000703,0.000703,0.000703
32,995.657,0.58616,0.52127,0.84699,0.9507,0.92761,0.98067,0.87052,0.54872,0.76434,0.87669,0.0006931,0.0006931,0.0006931
33,1025.54,0.6025,0.5343,0.84636,0.94872,0.97837,0.98113,0.87608,0.54005,0.77396,0.87872,0.0006832,0.0006832,0.0006832
34,1055.79,0.57925,0.49882,0.83892,0.93015,0.97023,0.98282,0.87519,0.57445,0.78483,0.88349,0.0006733,0.0006733,0.0006733
35,1085.95,0.60072,0.55674,0.84355,0.92045,0.93945,0.98669,0.86089,0.57339,0.78067,0.88388,0.0006634,0.0006634,0.0006634
36,1116.11,0.58307,0.52832,0.84523,0.80393,0.95714,0.98338,0.8781,0.58857,0.80559,0.89678,0.0006535,0.0006535,0.0006535
37,1146.17,0.57453,0.49136,0.83471,0.80516,0.94032,0.97818,0.86647,0.59568,0.85391,0.89279,0.0006436,0.0006436,0.0006436
38,1175.85,0.57486,0.50225,0.84258,0.82599,0.95077,0.97445,0.8711,0.58254,0.85951,0.88524,0.0006337,0.0006337,0.0006337
39,1205.67,0.59076,0.51404,0.84907,0.92667,0.93657,0.97625,0.86168,0.59927,0.74913,0.89225,0.0006238,0.0006238,0.0006238
40,1235.53,0.60423,0.50606,0.85408,0.93133,0.93802,0.97575,0.85337,0.5904,0.77892,0.88483,0.0006139,0.0006139,0.0006139
41,1265.7,0.60966,0.49289,0.84179,0.93066,0.93573,0.97862,0.85185,0.59053,0.71081,0.88492,0.000604,0.000604,0.000604
42,1295.9,0.58052,0.48913,0.84452,0.9176,0.92213,0.98313,0.84758,0.57537,0.70426,0.8767,0.0005941,0.0005941,0.0005941
43,1325.97,0.56181,0.4856,0.83784,0.92544,0.91697,0.98408,0.84902,0.58007,0.76116,0.87814,0.0005842,0.0005842,0.0005842
44,1356.48,0.56387,0.47331,0.84414,0.92683,0.95541,0.98122,0.87099,0.57874,0.75032,0.87708,0.0005743,0.0005743,0.0005743
45,1386.98,0.57935,0.47234,0.84528,0.85817,0.92878,0.98035,0.86956,0.59413,0.7599,0.88627,0.0005644,0.0005644,0.0005644
46,1417.6,0.56668,0.46005,0.83263,0.83945,0.94447,0.97791,0.86897,0.59596,0.76838,0.88158,0.0005545,0.0005545,0.0005545
47,1448.43,0.56118,0.44917,0.83102,0.84317,0.96064,0.97283,0.86274,0.5944,0.7413,0.88093,0.0005446,0.0005446,0.0005446
48,1478.23,0.5704,0.47981,0.83749,0.85463,0.94302,0.97468,0.86854,0.56914,0.69725,0.88013,0.0005347,0.0005347,0.0005347
49,1508.67,0.57115,0.45433,0.83793,0.90281,0.86714,0.97303,0.87488,0.56035,0.74637,0.87533,0.0005248,0.0005248,0.0005248
50,1538.74,0.57765,0.44642,0.83997,0.87361,0.79691,0.97291,0.8769,0.55128,0.82245,0.86878,0.0005149,0.0005149,0.0005149
51,1568.74,0.56612,0.44746,0.834,0.72096,0.94022,0.97822,0.88239,0.55307,0.80197,0.86876,0.000505,0.000505,0.000505
52,1598.43,0.57273,0.43772,0.84256,0.75572,0.90937,0.97828,0.88682,0.57776,0.76104,0.87809,0.0004951,0.0004951,0.0004951
53,1628.09,0.57101,0.43883,0.84148,0.78691,0.92725,0.97762,0.86995,0.60806,0.71346,0.89723,0.0004852,0.0004852,0.0004852
54,1658.35,0.55128,0.44407,0.83897,0.83572,0.95475,0.98069,0.87413,0.59505,0.66743,0.90034,0.0004753,0.0004753,0.0004753
55,1688.25,0.55083,0.43813,0.84062,0.85285,0.95235,0.98367,0.87198,0.58283,0.63156,0.89513,0.0004654,0.0004654,0.0004654
56,1719.11,0.57482,0.44725,0.8374,0.84391,0.96863,0.89857,0.80057,0.56528,0.6574,0.88256,0.0004555,0.0004555,0.0004555
57,1749.03,0.54234,0.43782,0.83656,0.82144,0.9478,0.89881,0.79891,0.55525,0.64878,0.87399,0.0004456,0.0004456,0.0004456
58,1778.78,0.57794,0.43594,0.83985,0.79912,0.95814,0.98571,0.88214,0.57308,0.694,0.8741,0.0004357,0.0004357,0.0004357
59,1808.89,0.55532,0.41577,0.83729,0.78906,0.97377,0.9823,0.86812,0.5987,0.70129,0.89369,0.0004258,0.0004258,0.0004258
60,1839.53,0.56427,0.44234,0.84477,0.85304,0.89416,0.89518,0.78264,0.59982,0.69529,0.89874,0.0004159,0.0004159,0.0004159
61,1869.38,0.55675,0.424,0.82556,0.83969,0.95134,0.88427,0.76956,0.60842,0.70695,0.90562,0.000406,0.000406,0.000406
62,1899.65,0.54962,0.41237,0.83449,0.82999,0.96931,0.9691,0.8605,0.59748,0.6469,0.89518,0.0003961,0.0003961,0.0003961
63,1929.56,0.55345,0.41702,0.83643,0.82383,0.97736,0.97365,0.87167,0.57452,0.62267,0.87999,0.0003862,0.0003862,0.0003862
64,1959.81,0.55436,0.42539,0.83534,0.83109,0.95943,0.97744,0.87818,0.57118,0.633,0.87456,0.0003763,0.0003763,0.0003763
65,1989.48,0.54612,0.40598,0.83353,0.85438,0.90802,0.97513,0.86346,0.57971,0.65311,0.88082,0.0003664,0.0003664,0.0003664
66,2019.47,0.54999,0.42451,0.83846,0.82611,0.91119,0.98031,0.86072,0.61784,0.67108,0.89202,0.0003565,0.0003565,0.0003565
67,2049.37,0.52956,0.40765,0.82512,0.79121,0.95165,0.98062,0.86507,0.62178,0.67649,0.90578,0.0003466,0.0003466,0.0003466
68,2079.5,0.52376,0.40868,0.83347,0.80905,0.94746,0.97783,0.87023,0.59425,0.66545,0.89396,0.0003367,0.0003367,0.0003367
69,2109.44,0.53698,0.40142,0.83442,0.87765,0.90832,0.9797,0.88045,0.55602,0.61285,0.87218,0.0003268,0.0003268,0.0003268
70,2139.31,0.53725,0.40154,0.83202,0.92479,0.8936,0.97953,0.87945,0.55774,0.59268,0.86924,0.0003169,0.0003169,0.0003169
71,2168.91,0.53661,0.39324,0.83778,0.94009,0.93318,0.98207,0.87675,0.57818,0.57439,0.87156,0.000307,0.000307,0.000307
72,2199.02,0.55647,0.40008,0.84012,0.95266,0.90073,0.97973,0.87747,0.56219,0.58808,0.86872,0.0002971,0.0002971,0.0002971
73,2228.63,0.535,0.38531,0.83418,0.90136,0.8956,0.97763,0.87252,0.57306,0.60359,0.87188,0.0002872,0.0002872,0.0002872
74,2258.8,0.546,0.3777,0.84175,0.87023,0.8925,0.97737,0.87433,0.55055,0.60302,0.86632,0.0002773,0.0002773,0.0002773
75,2288.84,0.5135,0.38173,0.82987,0.9073,0.87017,0.98331,0.88163,0.56335,0.59736,0.87295,0.0002674,0.0002674,0.0002674
76,2318.73,0.53694,0.38989,0.82731,0.8655,0.92679,0.98533,0.88554,0.55981,0.5895,0.87399,0.0002575,0.0002575,0.0002575
77,2348.69,0.53883,0.40153,0.84065,0.86869,0.91757,0.98372,0.85872,0.58004,0.57954,0.88172,0.0002476,0.0002476,0.0002476
78,2378.37,0.53647,0.38274,0.83594,0.81753,0.96863,0.98357,0.86924,0.58953,0.59937,0.88817,0.0002377,0.0002377,0.0002377
79,2408.16,0.52803,0.3774,0.82891,0.83405,0.94533,0.98601,0.87407,0.5916,0.59315,0.89239,0.0002278,0.0002278,0.0002278
80,2437.81,0.51229,0.37916,0.82406,0.87537,0.93962,0.98953,0.87751,0.5846,0.56119,0.88562,0.0002179,0.0002179,0.0002179
81,2467.59,0.52106,0.38398,0.83268,0.89992,0.90915,0.98894,0.87718,0.59494,0.57568,0.88771,0.000208,0.000208,0.000208
82,2497.55,0.5104,0.37927,0.82722,0.87182,0.92325,0.98727,0.87411,0.58724,0.59105,0.88383,0.0001981,0.0001981,0.0001981
83,2527.34,0.51235,0.36985,0.82955,0.88975,0.85675,0.98794,0.87891,0.58001,0.59668,0.87926,0.0001882,0.0001882,0.0001882
84,2557.41,0.51776,0.37453,0.84056,0.80947,0.96243,0.98813,0.87581,0.59105,0.61109,0.88114,0.0001783,0.0001783,0.0001783
85,2587.36,0.51928,0.3808,0.83642,0.81811,0.95533,0.98609,0.87573,0.60049,0.6016,0.88779,0.0001684,0.0001684,0.0001684
86,2617.41,0.51262,0.36561,0.82237,0.86338,0.90102,0.98443,0.86981,0.60248,0.5817,0.89078,0.0001585,0.0001585,0.0001585
87,2647.26,0.52229,0.36927,0.84027,0.8907,0.91665,0.98555,0.8721,0.59476,0.56912,0.88488,0.0001486,0.0001486,0.0001486
88,2677.07,0.50678,0.38556,0.83214,0.92527,0.9485,0.98721,0.88076,0.57673,0.56464,0.8769,0.0001387,0.0001387,0.0001387
89,2706.93,0.49707,0.36107,0.82761,0.92619,0.95718,0.98542,0.87857,0.56764,0.55738,0.87428,0.0001288,0.0001288,0.0001288
90,2736.81,0.50919,0.36517,0.83076,0.89051,0.94205,0.98578,0.88075,0.55796,0.54467,0.87448,0.0001189,0.0001189,0.0001189
91,2766.47,0.49398,0.36876,0.82969,0.88512,0.93347,0.98779,0.88271,0.5605,0.53161,0.87575,0.000109,0.000109,0.000109
92,2795.8,0.48563,0.3623,0.82766,0.90809,0.90395,0.99031,0.88463,0.56808,0.53389,0.87763,9.91e-05,9.91e-05,9.91e-05
93,2825.18,0.49599,0.37006,0.81809,0.86346,0.94748,0.99078,0.87946,0.57257,0.54207,0.88015,8.92e-05,8.92e-05,8.92e-05
94,2855.42,0.48912,0.3597,0.82937,0.87243,0.91831,0.99005,0.87443,0.57335,0.5484,0.87983,7.93e-05,7.93e-05,7.93e-05
95,2885.17,0.49839,0.36444,0.83667,0.8666,0.90799,0.99108,0.88065,0.57519,0.5547,0.87855,6.94e-05,6.94e-05,6.94e-05
96,2914.98,0.47492,0.35964,0.83491,0.86294,0.9107,0.99043,0.87982,0.57953,0.56074,0.87738,5.95e-05,5.95e-05,5.95e-05
97,2944.63,0.49046,0.36997,0.82865,0.87,0.91701,0.99027,0.87986,0.58156,0.55459,0.87667,4.96e-05,4.96e-05,4.96e-05
98,2973.85,0.49939,0.35724,0.82276,0.87229,0.92324,0.99012,0.8812,0.58033,0.5536,0.87522,3.97e-05,3.97e-05,3.97e-05
99,3003.57,0.48427,0.34944,0.82365,0.87247,0.93135,0.99018,0.88126,0.5792,0.5523,0.87491,2.98e-05,2.98e-05,2.98e-05
100,3032.83,0.49352,0.34818,0.82931,0.87375,0.92698,0.9896,0.87908,0.57695,0.55271,0.87396,1.99e-05,1.99e-05,1.99e-05
